N,Version,Threshold,Blocks,Threads,Average
100000000,1,4,16,256,66.2003976
100000000,1,4,16,512,66.44272
100000000,1,4,16,1024,68.0400118
100000000,1,4,32,1,834.8964722
100000000,1,4,32,2,490.2287598
100000000,1,4,32,4,304.8804138
100000000,1,4,32,8,193.1317382
100000000,1,4,32,16,126.5955352
100000000,1,4,32,32,87.9137802
100000000,1,4,32,64,67.2788162
100000000,1,4,32,128,60.9678972
100000000,1,4,32,256,62.3389182
100000000,1,4,32,512,64.1158914
100000000,1,4,32,1024,67.6830596
100000000,1,4,64,1,455.9736204
100000000,1,4,64,2,280.371118
100000000,1,4,64,4,179.0515014
100000000,1,4,64,8,121.238913
100000000,1,4,64,16,86.5280016
100000000,1,4,64,32,64.1480134
100000000,1,4,64,64,59.1065466
100000000,1,4,64,128,58.2866884
100000000,1,4,64,256,60.4605768
100000000,1,4,64,512,61.5207362
100000000,1,4,64,1024,64.7601538
100000000,1,4,128,1,457.8486266
100000000,1,4,128,2,279.3597474
100000000,1,4,128,4,181.3257262
100000000,1,4,128,8,121.1095628
100000000,1,4,128,16,88.0211094
100000000,1,4,128,32,68.8881592
100000000,1,4,128,64,59.3745354
100000000,1,4,128,128,60.5621248
100000000,1,4,128,256,62.460531
100000000,1,4,128,512,65.4939644
100000000,1,4,128,1024,67.0192522
100000000,1,4,256,1,457.7585204
100000000,1,4,256,2,284.073346
100000000,1,4,256,4,180.2950076
100000000,1,4,256,8,122.0405378
100000000,1,4,256,16,87.0937104
100000000,1,4,256,32,67.3033608
100000000,1,4,256,64,65.0362582
100000000,1,4,256,128,64.6929992
100000000,1,4,256,256,63.5154242
100000000,1,4,256,512,65.9384574
100000000,1,4,256,1024,68.7592894
100000000,1,4,512,1,459.4217896
100000000,1,4,512,2,283.5240358
100000000,1,4,512,4,183.4945312
100000000,1,4,512,8,122.6883516
100000000,1,4,512,16,87.1238968
100000000,1,4,512,32,65.9053314
100000000,1,4,512,64,60.0779968
100000000,1,4,512,128,59.515622
100000000,1,4,512,256,59.0069184
100000000,1,4,512,512,61.3777794
100000000,1,4,512,1024,65.2800192
100000000,1,4,1024,1,455.3349794
100000000,1,4,1024,2,284.0735962
100000000,1,4,1024,4,183.380002
100000000,1,4,1024,8,122.6756408
100000000,1,4,1024,16,88.8687622
100000000,1,4,1024,32,67.8830582
100000000,1,4,1024,64,61.7937926
100000000,1,4,1024,128,62.1867454
100000000,1,4,1024,256,65.0621512
100000000,1,4,1024,512,66.9280306
100000000,1,4,1024,1024,69.0077804
100000000,1,4,2048,1,459.6677306
100000000,1,4,2048,2,282.9492128
100000000,1,4,2048,4,185.8647156
100000000,1,4,2048,8,123.1296492
100000000,1,4,2048,16,88.4897522
100000000,1,4,2048,32,65.465152
100000000,1,4,2048,64,60.067482
100000000,1,4,2048,128,60.8153282
100000000,1,4,2048,256,62.907692
100000000,1,4,2048,512,65.086719
100000000,1,4,2048,1024,68.341748
100000000,1,4,4096,1,459.9841186
100000000,1,4,4096,2,283.4606872
100000000,1,4,4096,4,181.942392
100000000,1,4,4096,8,121.4473326
100000000,1,4,4096,16,87.8390976
100000000,1,4,4096,32,64.1022154
100000000,1,4,4096,64,56.9441802
100000000,1,4,4096,128,58.163437
100000000,1,4,4096,256,60.2867514
100000000,1,4,4096,512,63.006272
100000000,1,4,4096,1024,64.6711492
100000000,1,4,8192,1,459.3279848
100000000,1,4,8192,2,286.9444336
100000000,1,4,8192,4,184.6886722
100000000,1,4,8192,8,123.0389314
100000000,1,4,8192,16,88.3167556
100000000,1,4,8192,32,66.332039
100000000,1,4,8192,64,58.1425666
100000000,1,4,8192,128,57.5536582
100000000,1,4,8192,256,59.509185
100000000,1,4,8192,512,62.9804922
100000000,1,4,8192,1024,65.8645706
100000000,1,4,16384,1,459.9356016
100000000,1,4,16384,2,287.0994934
100000000,1,4,16384,4,182.0613556
100000000,1,4,16384,8,120.4059128
100000000,1,4,16384,16,89.5679932
100000000,1,4,16384,32,70.2338302
100000000,1,4,16384,64,61.4823372
100000000,1,4,16384,128,62.1792648
100000000,1,4,16384,256,64.8411202
100000000,1,4,16384,512,65.736814
100000000,1,4,16384,1024,68.1412672
100000000,1,4,32768,1,464.0997558
100000000,1,4,32768,2,287.08891
100000000,1,4,32768,4,182.132419
100000000,1,4,32768,8,121.5581618
100000000,1,4,32768,16,90.4997818
100000000,1,4,32768,32,65.2162886
100000000,1,4,32768,64,58.3878152
100000000,1,4,32768,128,58.3585984
100000000,1,4,32768,256,63.2234314
100000000,1,4,32768,512,64.1057022
100000000,1,4,32768,1024,91.4428054
100000000,1,32,1,1,0
100000000,1,32,1,2,0
100000000,1,32,1,4,0
100000000,1,32,1,8,4705.661914
100000000,1,32,1,16,2695.582959
100000000,1,32,1,32,1545.260181
100000000,1,32,1,64,860.2519898
100000000,1,32,1,128,505.2599974
100000000,1,32,1,256,308.1342592
100000000,1,32,1,512,203.0100312
100000000,1,32,1,1024,169.4386018
100000000,1,32,2,1,7978.785156
100000000,1,32,2,2,6935.842773
100000000,1,32,2,4,4067.949463
100000000,1,32,2,8,2374.304443
100000000,1,32,2,16,1367.741309
100000000,1,32,2,32,791.493506
100000000,1,32,2,64,450.0796754
100000000,1,32,2,128,272.3337402
100000000,1,32,2,256,176.0648896
100000000,1,32,2,512,121.4571794
100000000,1,32,2,1024,105.2461776
100000000,1,32,4,1,6084.661133
100000000,1,32,4,2,3497.014551
100000000,1,32,4,4,2059.944824
100000000,1,32,4,8,1213.284082
100000000,1,32,4,16,706.9019166
100000000,1,32,4,32,415.9433776
100000000,1,32,4,64,248.7790132
100000000,1,32,4,128,155.5995636
100000000,1,32,4,256,107.2585662
100000000,1,32,4,512,84.9475784
100000000,1,32,4,1024,75.6764542
100000000,1,32,8,1,3057.634814
100000000,1,32,8,2,1783.441504
100000000,1,32,8,4,1063.272754
100000000,1,32,8,8,632.153772
100000000,1,32,8,16,375.923889
100000000,1,32,8,32,227.868637
100000000,1,32,8,64,145.0231478
100000000,1,32,8,128,99.9373004
100000000,1,32,8,256,76.049739
100000000,1,32,8,512,68.6408524
100000000,1,32,8,1024,68.031192
100000000,1,32,16,1,1574.222534
100000000,1,32,16,2,919.3762328
100000000,1,32,16,4,555.5179078
100000000,1,32,16,8,337.7373228
100000000,1,32,16,16,208.8430754
100000000,1,32,16,32,133.9267974
100000000,1,32,16,64,94.5948108
100000000,1,32,16,128,73.4766158
100000000,1,32,16,256,64.2396674
100000000,1,32,16,512,64.4523652
100000000,1,32,16,1024,68.7229646
100000000,1,32,32,1,835.1915158
100000000,1,32,32,2,493.2770814
100000000,1,32,32,4,303.6805848
100000000,1,32,32,8,194.1561646
100000000,1,32,32,16,126.4881364
100000000,1,32,32,32,87.3729476
100000000,1,32,32,64,67.5501558
100000000,1,32,32,128,58.1076356
100000000,1,32,32,256,60.3648568
100000000,1,32,32,512,62.9645308
100000000,1,32,32,1024,68.5005998
100000000,1,32,64,1,460.1922788
100000000,1,32,64,2,281.9247196
100000000,1,32,64,4,181.969678
100000000,1,32,64,8,121.3916016
100000000,1,32,64,16,87.5582152
100000000,1,32,64,32,64.1912124
100000000,1,32,64,64,57.2329986
100000000,1,32,64,128,57.987655
100000000,1,32,64,256,61.5739456
100000000,1,32,64,512,62.7365112
100000000,1,32,64,1024,64.4358666
100000000,1,32,128,1,454.8784606
100000000,1,32,128,2,281.507263
100000000,1,32,128,4,180.7604522
100000000,1,32,128,8,122.0943542
100000000,1,32,128,16,90.282042
100000000,1,32,128,32,67.5320388
100000000,1,32,128,64,62.3296264
100000000,1,32,128,128,61.7065276
100000000,1,32,128,256,62.1538878
100000000,1,32,128,512,64.0610236
100000000,1,32,128,1024,67.9234832
100000000,1,32,256,1,460.9269412
100000000,1,32,256,2,281.1005618
100000000,1,32,256,4,180.2722444
100000000,1,32,256,8,121.3357058
100000000,1,32,256,16,89.5505478
100000000,1,32,256,32,64.2780168
100000000,1,32,256,64,60.1542656
100000000,1,32,256,128,61.1330628
100000000,1,32,256,256,63.5926406
100000000,1,32,256,512,66.2917496
100000000,1,32,256,1024,67.756911
100000000,1,32,512,1,460.957495
100000000,1,32,512,2,284.110608
100000000,1,32,512,4,181.3906556
100000000,1,32,512,8,121.3197052
100000000,1,32,512,16,87.8759812
100000000,1,32,512,32,65.6493576
100000000,1,32,512,64,57.423053
100000000,1,32,512,128,58.0698244
100000000,1,32,512,256,58.7930368
100000000,1,32,512,512,63.228607
100000000,1,32,512,1024,65.838976
100000000,1,32,1024,1,459.2741758
100000000,1,32,1024,2,284.0343322
100000000,1,32,1024,4,182.4255618
100000000,1,32,1024,8,121.9516478
100000000,1,32,1024,16,89.0440782
100000000,1,32,1024,32,65.3872068
100000000,1,32,1024,64,59.3285956
100000000,1,32,1024,128,59.524698
100000000,1,32,1024,256,62.1133126
100000000,1,32,1024,512,62.8552574
100000000,1,32,1024,1024,65.6826372
100000000,1,32,2048,1,454.168927
100000000,1,32,2048,2,284.9666872
100000000,1,32,2048,4,180.4331086
100000000,1,32,2048,8,122.7249146
100000000,1,32,2048,16,87.423546
100000000,1,32,2048,32,68.1552964
100000000,1,32,2048,64,61.791558
100000000,1,32,2048,128,60.7861772
100000000,1,32,2048,256,63.2408386
100000000,1,32,2048,512,66.008576
100000000,1,32,2048,1024,68.7095992
100000000,1,32,4096,1,460.1433228
100000000,1,32,4096,2,284.0701232
100000000,1,32,4096,4,182.100476
100000000,1,32,4096,8,125.0118898
100000000,1,32,4096,16,88.8670028
100000000,1,32,4096,32,64.6986502
100000000,1,32,4096,64,58.4462274
100000000,1,32,4096,128,58.3977148
100000000,1,32,4096,256,61.4484542
100000000,1,32,4096,512,64.5755958
100000000,1,32,4096,1024,68.8632004
100000000,1,32,8192,1,460.6920652
100000000,1,32,8192,2,285.288611
100000000,1,32,8192,4,183.1937836
100000000,1,32,8192,8,120.2742596
100000000,1,32,8192,16,88.9739212
100000000,1,32,8192,32,65.583713
100000000,1,32,8192,64,58.3081284
100000000,1,32,8192,128,58.8751228
100000000,1,32,8192,256,60.608473
100000000,1,32,8192,512,62.5176836
100000000,1,32,8192,1024,66.3876036
100000000,1,32,16384,1,459.080261
100000000,1,32,16384,2,284.1025574
100000000,1,32,16384,4,181.4491636
100000000,1,32,16384,8,121.8532486
100000000,1,32,16384,16,88.6537916
100000000,1,32,16384,32,67.4961594
100000000,1,32,16384,64,59.859468
100000000,1,32,16384,128,60.7271874
100000000,1,32,16384,256,63.3258172
100000000,1,32,16384,512,64.8221686
100000000,1,32,16384,1024,68.7242752
100000000,1,32,32768,1,461.7769714
100000000,1,32,32768,2,285.1525816
100000000,1,32,32768,4,182.837515
100000000,1,32,32768,8,121.9121718
100000000,1,32,32768,16,89.6546738
100000000,1,32,32768,32,65.7760388
100000000,1,32,32768,64,57.6560636
100000000,1,32,32768,128,58.5572106
100000000,1,32,32768,256,60.990036
100000000,1,32,32768,512,64.7775434
100000000,1,32,32768,1024,91.9202546
100000000,1,128,1,1,0
100000000,1,128,1,2,0
100000000,1,128,1,4,8095.538574
100000000,1,128,1,8,4704.666602
100000000,1,128,1,16,2695.81333
100000000,1,128,1,32,1545.735718
100000000,1,128,1,64,862.3212402
100000000,1,128,1,128,502.6214114
100000000,1,128,1,256,309.069995
100000000,1,128,1,512,202.4807342
100000000,1,128,1,1024,169.5395448
100000000,1,128,2,1,1995.213672
100000000,1,128,2,2,6935.226758
100000000,1,128,2,4,4067.394531
100000000,1,128,2,8,2373.655029
100000000,1,128,2,16,1368.014136
100000000,1,128,2,32,792.2240724
100000000,1,128,2,64,450.1010988
100000000,1,128,2,128,272.005609
100000000,1,128,2,256,172.9342532
100000000,1,128,2,512,120.3931854
100000000,1,128,2,1024,103.775656
100000000,1,128,4,1,6082.912598
100000000,1,128,4,2,3497.497119
100000000,1,128,4,4,2060.660547
100000000,1,128,4,8,1211.507593
100000000,1,128,4,16,706.2690918
100000000,1,128,4,32,415.6375794
100000000,1,128,4,64,248.829944
100000000,1,128,4,128,156.0029692
100000000,1,128,4,256,106.339598
100000000,1,128,4,512,82.0001982
100000000,1,128,4,1024,74.6200576
100000000,1,128,8,1,3057.13584
100000000,1,128,8,2,1784.154492
100000000,1,128,8,4,1068.071924
100000000,1,128,8,8,633.1871948
100000000,1,128,8,16,378.0213258
100000000,1,128,8,32,234.6824556
100000000,1,128,8,64,144.9084288
100000000,1,128,8,128,102.0517382
100000000,1,128,8,256,74.4038466
100000000,1,128,8,512,69.168582
100000000,1,128,8,1024,68.7248
100000000,1,128,16,1,1572.024194
100000000,1,128,16,2,922.747998
100000000,1,128,16,4,557.332959
100000000,1,128,16,8,339.4252258
100000000,1,128,16,16,210.266214
100000000,1,128,16,32,134.186911
100000000,1,128,16,64,93.4968642
100000000,1,128,16,128,74.1121398
100000000,1,128,16,256,65.1816712
100000000,1,128,16,512,64.542682
100000000,1,128,16,1024,67.8628374
100000000,1,128,32,1,831.2881348
100000000,1,128,32,2,492.8944702
100000000,1,128,32,4,303.7389712
100000000,1,128,32,8,194.782272
100000000,1,128,32,16,127.6223844
100000000,1,128,32,32,89.2627194
100000000,1,128,32,64,67.0924622
100000000,1,128,32,128,59.319065
100000000,1,128,32,256,59.3685822
100000000,1,128,32,512,65.3866868
100000000,1,128,32,1024,68.9036972
100000000,1,128,64,1,461.4000488
100000000,1,128,64,2,282.3065186
100000000,1,128,64,4,181.5011412
100000000,1,128,64,8,122.1963516
100000000,1,128,64,16,88.5579344
100000000,1,128,64,32,66.5076606
100000000,1,128,64,64,58.7608642
100000000,1,128,64,128,59.0182466
100000000,1,128,64,256,61.5326218
100000000,1,128,64,512,62.3739196
100000000,1,128,64,1024,65.6772094
100000000,1,128,128,1,454.1515626
100000000,1,128,128,2,282.2973816
100000000,1,128,128,4,181.2123596
100000000,1,128,128,8,121.4929854
100000000,1,128,128,16,87.8983294
100000000,1,128,128,32,67.506247
100000000,1,128,128,64,61.3708106
100000000,1,128,128,128,59.9131524
100000000,1,128,128,256,64.8844976
100000000,1,128,128,512,65.1884666
100000000,1,128,128,1024,66.86642
100000000,1,128,256,1,456.932788
100000000,1,128,256,2,281.5372132
100000000,1,128,256,4,180.1138
100000000,1,128,256,8,123.4735368
100000000,1,128,256,16,86.782254
100000000,1,128,256,32,65.7084854
100000000,1,128,256,64,59.6483262
100000000,1,128,256,128,57.9220102
100000000,1,128,256,256,62.9636666
100000000,1,128,256,512,64.7246786
100000000,1,128,256,1024,68.1892852
100000000,1,128,512,1,459.2405578
100000000,1,128,512,2,284.5597046
100000000,1,128,512,4,179.928525
100000000,1,128,512,8,123.6959486
100000000,1,128,512,16,87.0119934
100000000,1,128,512,32,64.7762946
100000000,1,128,512,64,58.7211778
100000000,1,128,512,128,58.318695
100000000,1,128,512,256,61.0917944
100000000,1,128,512,512,60.9800576
100000000,1,128,512,1024,65.5343172
100000000,1,128,1024,1,455.6887572
100000000,1,128,1024,2,285.22478
100000000,1,128,1024,4,181.005063
100000000,1,128,1024,8,122.182843
100000000,1,128,1024,16,101.8839036
100000000,1,128,1024,32,68.751097
100000000,1,128,1024,64,60.0555334
100000000,1,128,1024,128,60.360019
100000000,1,128,1024,256,65.5195794
100000000,1,128,1024,512,64.9417336
100000000,1,128,1024,1024,68.7396028
100000000,1,128,2048,1,458.9308778
100000000,1,128,2048,2,283.948285
100000000,1,128,2048,4,181.8123474
100000000,1,128,2048,8,121.4164612
100000000,1,128,2048,16,87.6626314
100000000,1,128,2048,32,67.8694008
100000000,1,128,2048,64,57.5468682
100000000,1,128,2048,128,58.7463502
100000000,1,128,2048,256,61.1557502
100000000,1,128,2048,512,65.30846
100000000,1,128,2048,1024,67.8943178
100000000,1,128,4096,1,461.4990296
100000000,1,128,4096,2,285.5614196
100000000,1,128,4096,4,183.7741028
100000000,1,128,4096,8,121.4478574
100000000,1,128,4096,16,94.2339904
100000000,1,128,4096,32,73.5630326
100000000,1,128,4096,64,60.528711
100000000,1,128,4096,128,59.3245436
100000000,1,128,4096,256,61.314644
100000000,1,128,4096,512,62.717524
100000000,1,128,4096,1024,66.1450304
100000000,1,128,8192,1,459.3756652
100000000,1,128,8192,2,284.470697
100000000,1,128,8192,4,181.9841644
100000000,1,128,8192,8,122.2601472
100000000,1,128,8192,16,89.6432496
100000000,1,128,8192,32,68.0777404
100000000,1,128,8192,64,60.3060158
100000000,1,128,8192,128,60.1915648
100000000,1,128,8192,256,63.2745994
100000000,1,128,8192,512,63.9953988
100000000,1,128,8192,1024,69.3264448
100000000,1,128,16384,1,460.9299866
100000000,1,128,16384,2,285.7682494
100000000,1,128,16384,4,183.3958862
100000000,1,128,16384,8,122.0933744
100000000,1,128,16384,16,86.9967224
100000000,1,128,16384,32,67.7359864
100000000,1,128,16384,64,60.2247492
100000000,1,128,16384,128,59.7065156
100000000,1,128,16384,256,61.66496
100000000,1,128,16384,512,65.8080324
100000000,1,128,16384,1024,78.0088592
100000000,1,128,32768,1,472.43219
100000000,1,128,32768,2,285.7244324
100000000,1,128,32768,4,181.3906588
100000000,1,128,32768,8,126.2055998
100000000,1,128,32768,16,88.552443
100000000,1,128,32768,32,65.776805
100000000,1,128,32768,64,57.7659514
100000000,1,128,32768,128,59.6671234
100000000,1,128,32768,256,61.0546172
100000000,1,128,32768,512,61.9962694
100000000,1,128,32768,1024,91.6454606
100000000,1,1024,1,1,0
100000000,1,1024,1,2,0
100000000,1,1024,1,4,8095.421973
100000000,1,1024,1,8,4707.881348
100000000,1,1024,1,16,2697.954492
100000000,1,1024,1,32,1546.87793
100000000,1,1024,1,64,861.2289064
100000000,1,1024,1,128,502.6548338
100000000,1,1024,1,256,310.4311952
100000000,1,1024,1,512,201.2599184
100000000,1,1024,1,1024,169.9994202
100000000,1,1024,2,1,1993.986719
100000000,1,1024,2,2,6940.285449
100000000,1,1024,2,4,4069.63877
100000000,1,1024,2,8,2375.378662
100000000,1,1024,2,16,1369.219995
100000000,1,1024,2,32,793.1235718
100000000,1,1024,2,64,451.1984862
100000000,1,1024,2,128,271.6143006
100000000,1,1024,2,256,174.8654024
100000000,1,1024,2,512,121.4097044
100000000,1,1024,2,1024,104.2321412
100000000,1,1024,4,1,6089.088672
100000000,1,1024,4,2,3501.006152
100000000,1,1024,4,4,2062.845215
100000000,1,1024,4,8,1212.175903
100000000,1,1024,4,16,708.7761718
100000000,1,1024,4,32,417.0225646
100000000,1,1024,4,64,250.298456
100000000,1,1024,4,128,155.3366546
100000000,1,1024,4,256,107.4495942
100000000,1,1024,4,512,84.3392364
100000000,1,1024,4,1024,76.4410752
100000000,1,1024,8,1,3062.512451
100000000,1,1024,8,2,1784.869141
100000000,1,1024,8,4,1063.468799
100000000,1,1024,8,8,632.992993
100000000,1,1024,8,16,375.663959
100000000,1,1024,8,32,229.6642946
100000000,1,1024,8,64,143.4296998
100000000,1,1024,8,128,101.1500944
100000000,1,1024,8,256,76.1029312
100000000,1,1024,8,512,69.1137418
100000000,1,1024,8,1024,69.9097672
100000000,1,1024,16,1,1574.249023
100000000,1,1024,16,2,921.216577
100000000,1,1024,16,4,556.8978394
100000000,1,1024,16,8,338.1685304
100000000,1,1024,16,16,209.1292724
100000000,1,1024,16,32,134.7420042
100000000,1,1024,16,64,93.921141
100000000,1,1024,16,128,70.048999
100000000,1,1024,16,256,66.1484792
100000000,1,1024,16,512,67.1458952
100000000,1,1024,16,1024,69.7635512
100000000,1,1024,32,1,834.058496
100000000,1,1024,32,2,493.062921
100000000,1,1024,32,4,305.4950684
100000000,1,1024,32,8,193.544406
100000000,1,1024,32,16,127.320659
100000000,1,1024,32,32,88.699263
100000000,1,1024,32,64,66.9941834
100000000,1,1024,32,128,59.244851
100000000,1,1024,32,256,60.805735
100000000,1,1024,32,512,62.9149508
100000000,1,1024,32,1024,67.7813828
100000000,1,1024,64,1,459.3560852
100000000,1,1024,64,2,281.7219604
100000000,1,1024,64,4,182.065927
100000000,1,1024,64,8,120.5360886
100000000,1,1024,64,16,87.8685822
100000000,1,1024,64,32,65.6524812
100000000,1,1024,64,64,58.0537146
100000000,1,1024,64,128,60.4724098
100000000,1,1024,64,256,60.980404
100000000,1,1024,64,512,61.9518282
100000000,1,1024,64,1024,63.7876028
100000000,1,1024,128,1,455.9613526
100000000,1,1024,128,2,281.9384158
100000000,1,1024,128,4,181.9829224
100000000,1,1024,128,8,121.8213242
100000000,1,1024,128,16,89.7761016
100000000,1,1024,128,32,68.7331892
100000000,1,1024,128,64,62.3033546
100000000,1,1024,128,128,65.595297
100000000,1,1024,128,256,66.0544708
100000000,1,1024,128,512,67.1576134
100000000,1,1024,128,1024,73.654854
100000000,1,1024,256,1,463.7608398
100000000,1,1024,256,2,282.6433228
100000000,1,1024,256,4,179.7455566
100000000,1,1024,256,8,123.3802962
100000000,1,1024,256,16,89.3263872
100000000,1,1024,256,32,64.3966836
100000000,1,1024,256,64,60.1654276
100000000,1,1024,256,128,59.3588866
100000000,1,1024,256,256,65.5079046
100000000,1,1024,256,512,66.3003984
100000000,1,1024,256,1024,70.5928468
100000000,1,1024,512,1,457.5411436
100000000,1,1024,512,2,280.7258606
100000000,1,1024,512,4,180.7773316
100000000,1,1024,512,8,122.2487288
100000000,1,1024,512,16,87.9886276
100000000,1,1024,512,32,66.095967
100000000,1,1024,512,64,57.480832
100000000,1,1024,512,128,61.198285
100000000,1,1024,512,256,60.9800824
100000000,1,1024,512,512,62.4808708
100000000,1,1024,512,1024,65.4567496
100000000,1,1024,1024,1,459.078247
100000000,1,1024,1024,2,285.4556212
100000000,1,1024,1024,4,184.3247132
100000000,1,1024,1024,8,123.6475906
100000000,1,1024,1024,16,87.4360458
100000000,1,1024,1024,32,64.7474382
100000000,1,1024,1024,64,58.7138496
100000000,1,1024,1024,128,58.5183426
100000000,1,1024,1024,256,60.861223
100000000,1,1024,1024,512,62.7439424
100000000,1,1024,1024,1024,67.4368454
100000000,1,1024,2048,1,458.9430054
100000000,1,1024,2048,2,286.5723146
100000000,1,1024,2048,4,185.2199828
100000000,1,1024,2048,8,121.7984894
100000000,1,1024,2048,16,88.0800844
100000000,1,1024,2048,32,68.892186
100000000,1,1024,2048,64,60.964122
100000000,1,1024,2048,128,61.3684098
100000000,1,1024,2048,256,64.214586
100000000,1,1024,2048,512,64.7005196
100000000,1,1024,2048,1024,69.3210236
100000000,1,1024,4096,1,460.3624084
100000000,1,1024,4096,2,285.2711244
100000000,1,1024,4096,4,182.9697082
100000000,1,1024,4096,8,120.295035
100000000,1,1024,4096,16,87.7106506
100000000,1,1024,4096,32,66.7999662
100000000,1,1024,4096,64,58.4412544
